Gender,Class,Event,Round,Rank,Athlete,Team,Mark,DQRule,Points,Wind,Leg1,Leg2,Leg3,Leg4
Girls,Class 1,Shot Put,Finals,7,Sheika Mcpherson,Edwin Allen High,12.36m,,2.0,,,,,
Girls,Class 1,Shot Put,Finals,8,Joelle Stewart,Excelsior High,12.25m,,1.0,,,,,
Girls,Class 1,Shot Put,Finals,9,Shania Scott,St. Jago High,12.21m,,0.0,,,,,
Girls,Class 1,Shot Put,Finals,10,Tamara Thomas,Holmwood Technical High,11.94m,,0.0,,,,,
Girls,Class 1,Shot Put,Finals,11,Janelle Marsh,Dinthill,11.75m,,0.0,,,,,
Girls,Class 1,Shot Put,Finals,12,Patrice Forrest,Hydel High,11.30m,,0.0,,,,,
Girls,Class 4,70 Meter Hurdles,Finals,1,Brianna Watt,Edwin Allen High,10.47,,9.0,,,,,
Girls,Class 4,70 Meter Hurdles,Finals,2,Stephanie Griffith,Hydel High,10.68,,7.0,,,,,
Girls,Class 4,70 Meter Hurdles,Finals,3,Orianna Barnett,Holmwood Technical High,10.79,,6.0,,,,,
Girls,Class 4,70 Meter Hurdles,Finals,4,Seanna-gaye Leslie,St. Jago High,10.80,,5.0,,,,,
Girls,Class 4,70 Meter Hurdles,Finals,5,Quaycian Davis,St. Jago High,10.81,,4.0,,,,,
Girls,Class 4,70 Meter Hurdles,Finals,6,Dayjhuna Campbell,Steths,10.81,,3.0,,,,,
Girls,Class 4,70 Meter Hurdles,Finals,7,Rashema Lindo,Steths,10.81,,2.0,,,,,
Girls,Class 4,70 Meter Hurdles,Finals,8,Chloe-mae Wilks,Wolmer's Girls School,11.00,,1.0,,,,,
Girls,Class 3,80 Meter Hurdles,Finals,1,Gabrielle Matthews,Hydel High,11.15,,9.0,0.2,,,,
Girls,Class 3,80 Meter Hurdles,Finals,2,Janela Spencer,Manchester High,11.23,,7.0,0.2,,,,
Girls,Class 3,80 Meter Hurdles,Finals,3,Danae Nembhard,St. Jago High,11.28,,6.0,0.2,,,,
Girls,Class 3,80 Meter Hurdles,Finals,4,Atalya Wallace,Holmwood Technical High,11.32,,5.0,0.2,,,,
Girls,Class 3,80 Meter Hurdles,Finals,5,Oneka Wilson,Hydel High,11.47,,4.0,0.2,,,,
Girls,Class 3,80 Meter Hurdles,Finals,6,Sashell Reid,St. Jago High,11.61,,3.0,0.2,,,,
Girls,Class 3,80 Meter Hurdles,Finals,7,Marissa Simpson,Clarendon College,12.18,,2.0,0.2,,,,
Girls,Class 3,80 Meter Hurdles,Finals,8,Salieci Myles,Edwin Allen High,15.26,,1.0,0.2,,,,
Girls,Class 2,100 Meter Hurdles,Finals,1,Ray-donna Lee,Hydel High,12.95R,,9.0,0.2,,,,
Girls,Class 2,100 Meter Hurdles,Finals,2,Crystal Morrison,St. Jago High,13.06,,7.0,0.2,,,,
Girls,Class 2,100 Meter Hurdles,Finals,3,Rosealee Cooper,St. Jago High,13.43,,6.0,0.2,,,,
Girls,Class 2,100 Meter Hurdles,Finals,4,Ackera Nugent,Excelsior High,13.46,,5.0,0.2,,,,
Girls,Class 2,100 Meter Hurdles,Finals,5,Winsome Harris,Steths,13.66,,4.0,0.2,,,,
Girls,Class 2,100 Meter Hurdles,Finals,6,Antonette Black,Edwin Allen High,13.86,,3.0,0.2,,,,
Girls,Class 2,100 Meter Hurdles,Finals,7,Taffara Rose,Hydel High,13.87,,2.0,0.2,,,,
Girls,Class 2,100 Meter Hurdles,Finals,8,Dyandra Gray,Holmwood Technical High,14.27,,1.0,0.2,,,,
Girls,Class 1,100 Meter Hurdles,Finals,1,Amoi Brown,Vere Technical High,13.26,,9.0,0.1,,,,
Girls,Class 1,100 Meter Hurdles,Finals,2,Daszay Freeman,The Queens School,13.46,,7.0,0.1,,,,
Girls,Class 1,100 Meter Hurdles,Finals,3,Shanette Allison,Holmwood Technical High,13.54,,6.0,0.1,,,,
Girls,Class 1,100 Meter Hurdles,Finals,4,Chaneal Harris,Hydel High,13.82,,5.0,0.1,,,,
Girls,Class 1,100 Meter Hurdles,Finals,5,Jada Thomas,Immaculate Conception High,13.89,,4.0,0.1,,,,
Girls,Class 1,100 Meter Hurdles,Finals,6,Patrice Watson,The Queens School,14.03,,3.0,0.1,,,,
Girls,Class 1,100 Meter Hurdles,Finals,7,Roxan Foster,Vere Technical High,14.06,,2.0,0.1,,,,
Girls,Class 1,100 Meter Hurdles,Finals,8,Khamoy Farquharso,Edwin Allen High,14.09,,1.0,0.1,,,,
Boys,Class 3,100 Meter Hurdles,Finals,1,Neil-matthew Sutherland,Jamaica College,12.87R,,9.0,0.4,,,,
Boys,Class 3,100 Meter Hurdles,Finals,2,David Thomas,Calabar High,13.20,,7.0,0.4,,,,
Boys,Class 3,100 Meter Hurdles,Finals,3,David Williams,Calabar High,13.33,,6.0,0.4,,,,
Boys,Class 3,100 Meter Hurdles,Finals,4,Alicke Cranston,Steths,13.52,,5.0,0.4,,,,
Boys,Class 3,100 Meter Hurdles,Finals,5,Justin Rankine,Kingston College,13.77,,4.0,0.4,,,,
Boys,Class 3,100 Meter Hurdles,Finals,6,Tamarri Lindo,Kingston College,13.91,,3.0,0.4,,,,
Boys,Class 3,100 Meter Hurdles,Finals,7,Khalel Dilon,Wolmer's Boys School,14.00,,2.0,0.4,,,,
Boys,Class 3,100 Meter Hurdles,Finals,8,Peter Calvin,Jamaica College,14.76,,1.0,0.4,,,,
Boys,Class 2,High Jump,Finals,1,Romaine Beckford,Buff Bay High,2.00m,,9.0,,,,,
Boys,Class 2,High Jump,Finals,2,Lamar Reid,Calabar High,1.95m,,7.0,,,,,
Boys,Class 2,High Jump,Finals,3,Apalos Edwards,Jamaica College,1.90m,,5.5,,,,,
Boys,Class 2,High Jump,Finals,3,Corey Ottey,Calabar High,1.90m,,5.5,,,,,
Boys,Class 2,High Jump,Finals,5,Antonio Hanson,Herbert Morrison,1.90m,,3.5,,,,,
Boys,Class 2,High Jump,Finals,5,Waukeem Walters,Wolmer's Boys School,1.90m,,3.5,,,,,
Boys,Class 2,High Jump,Finals,7,Anthony Thorpe,Herbert Morrison,1.90m,,2.0,,,,,
Boys,Class 2,High Jump,Finals,8,Shane York,St. Jago High,1.85m,,1.0,,,,,
Boys,Class 2,High Jump,Finals,9,Kymani Thomas,St. Jago High,1.85m,,0.0,,,,,
Boys,Class 2,High Jump,Finals,10,Delroy Robinson,Munro College,1.85m,,0.0,,,,,
Boys,Class 2,High Jump,Finals,11,Omari Mckenzie,Cornwall College,1.80m,,0.0,,,,,
Boys,Class 2,High Jump,Finals,11,Kobe Charle,Campion College,1.80m,,0.0,,,,,
Boys,Class 2,Discus Throw,Finals,1,Romaine Beckford,Buff Bay High,55.70mR,,9.0,,,,,
Boys,Class 2,Discus Throw,Finals,2,Ralford Mullings,Kingston College,54.85mR,,7.0,,,,,
Boys,Class 2,Discus Throw,Finals,3,Romario Jackson,St. Jago High,52.65m,,6.0,,,,,
Boys,Class 2,Discus Throw,Finals,4,Zackery Dillon,Calabar High,50.92m,,5.0,,,,,
Boys,Class 2,Discus Throw,Finals,5,Brandon Lloyd,Clarendon College,46.42m,,4.0,,,,,
Boys,Class 2,Discus Throw,Finals,6,Tristan Campbell,Bridgeport High,45.11m,,3.0,,,,,
Boys,Class 2,Discus Throw,Finals,7,Liam Elliot,Munro College,44.15m,,2.0,,,,,
Boys,Class 2,Discus Throw,Finals,8,Dario Beckford,Mannings High,43.97m,,1.0,,,,,
Boys,Class 2,Discus Throw,Finals,9,Jordan Edwards,Jamaica College,42.92m,,0.0,,,,,
Boys,Class 2,Discus Throw,Finals,10,Odayne Harris,Calabar High,42.50m,,0.0,,,,,
Boys,Class 2,Discus Throw,Finals,11,Christopher Young,Edwin Allen High,42.27m,,0.0,,,,,
Boys,Class 2,Discus Throw,Finals,12,Neil Thompson,Dinthill,38.32m,,0.0,,,,,
Boys,Class 2,110 Meter Hurdles,Finals,1,Vashaun Vascianna,St. Jago High,13.35R,,9.0,0.5,,,,
Boys,Class 2,110 Meter Hurdles,Finals,2,Jahvel Granville,St. Jago High,13.62,,7.0,0.5,,,,
Boys,Class 2,110 Meter Hurdles,Finals,3,Schavon Carr,Calabar High,13.68,,6.0,0.5,,,,
Boys,Class 2,110 Meter Hurdles,Finals,4,Jerome Campbell,Calabar High,13.76,,5.0,0.5,,,,
Boys,Class 2,110 Meter Hurdles,Finals,5,Davion Williams,Kingston College,13.81,,4.0,0.5,,,,
Boys,Class 2,110 Meter Hurdles,Finals,6,Jahiem Stern,Jamaica College,14.02,,3.0,0.5,,,,
Boys,Class 2,110 Meter Hurdles,Finals,7,Jordani Woodley,Rusea's High,14.38,,2.0,0.5,,,,
Boys,Class 2,110 Meter Hurdles,Finals,--,Warren Henlon,Steths,DNF,,0.0,,,,,
Boys,Class 1,110 Meter Hurdles,Finals,1,Dejour Russell,Calabar High,13.10R,,9.0,-0.8,,,,
Boys,Class 1,110 Meter Hurdles,Finals,2,Orlando Bennett,Calabar High,13.30,,7.0,-0.8,,,,
Boys,Class 1,110 Meter Hurdles,Finals,3,Rasheed Broadbell,St. Jago High,13.43,,6.0,-0.8,,,,
Boys,Class 1,110 Meter Hurdles,Finals,4,Brithton Senior,Rusea's High,13.69,,5.0,-0.8,,,,
Boys,Class 1,110 Meter Hurdles,Finals,5,Phillip Lemonios,Jamaica College,13.70,,4.0,-0.8,,,,
Boys,Class 1,110 Meter Hurdles,Finals,6,Wayne Pinnock,Kingston College,13.74,,3.0,-0.8,,,,
Boys,Class 1,110 Meter Hurdles,Finals,7,Oquendo Bernard,Jamaica College,13.87,,2.0,-0.8,,,,
Boys,Class 1,110 Meter Hurdles,Finals,8,Micheal Buchanan,Steths,14.10,,1.0,-0.8,,,,
Girls,Class 3,800 Meter Run,Finals,1,Rushana Dwyer,Edwin Allen High,2:16.85,,9.0,,,,,
Girls,Class 3,800 Meter Run,Finals,2,Dahiema Williams,Holmwood Technical High,2:17.20,,7.0,,,,,
Girls,Class 3,800 Meter Run,Finals,3,Cheriece Cope,Spaldings High,2:17.42,,6.0,,,,,
Girls,Class 3,800 Meter Run,Finals,4,Kishay Rowe,Spaldings High,2:18.25,,5.0,,,,,
Girls,Class 3,800 Meter Run,Finals,5,Alesia Douglas,St. Jago High,2:18.79,,4.0,,,,,
Girls,Class 3,800 Meter Run,Finals,6,Vanessa Ward,Titchfield High,2:22.51,,3.0,,,,,
Girls,Class 3,800 Meter Run,Finals,7,Subbreana Breaken,St. Jago High,2:25.18,,2.0,,,,,
Girls,Class 3,800 Meter Run,Finals,8,Jessica Mclean,Edwin Allen High,2:27.14,,1.0,,,,,
Boys,Class 3,800 Meter Run,Finals,1,Adrian Nethersole,Steths,1:58.85,,9.0,,,,,
Boys,Class 3,800 Meter Run,Finals,2,Omarion Davis,Jamaica College,1:59.11,,7.0,,,,,
Boys,Class 3,800 Meter Run,Finals,3,Tafar-hi Hinds,St. Jago High,2:01.49,,6.0,,,,,
Boys,Class 3,800 Meter Run,Finals,4,Lox-lox Reid,Jamaica College,2:02.21,,5.0,,,,,
Boys,Class 3,800 Meter Run,Finals,5,Raheem Richards,Kingston College,2:03.68,,4.0,,,,,
Boys,Class 3,800 Meter Run,Finals,6,Ainsley Campbell,Kingston College,2:04.06,,3.0,,,,,
Boys,Class 3,800 Meter Run,Finals,7,Kewarny Fletcher,Calabar High,2:04.35,,2.0,,,,,
Boys,Class 3,800 Meter Run,Finals,8,Corlando Chambers,St. Jago High,2:05.58,,1.0,,,,,
Girls,Class 2,800 Meter Run,Finals,1,Shaquena Foote,Petersfield High,2:10.02,,9.0,,,,,
Girls,Class 2,800 Meter Run,Finals,2,Daniella Deer,Holmwood Technical High,2:11.89,,7.0,,,,,
Girls,Class 2,800 Meter Run,Finals,3,Delverna Bromfiel,Holmwood Technical High,2:12.95,,6.0,,,,,
Girls,Class 2,800 Meter Run,Finals,4,Shadae Findley,Steths,2:13.63,,5.0,,,,,
Girls,Class 2,800 Meter Run,Finals,5,Kayan Green,Edwin Allen High,2:15.81,,4.0,,,,,
Girls,Class 2,800 Meter Run,Finals,6,Zenon Kerr,Hydel High,2:17.16,,3.0,,,,,
Girls,Class 2,800 Meter Run,Finals,7,Theresa Graham,Spaldings High,2:17.21,,2.0,,,,,
Boys,Class 2,800 Meter Run,Finals,1,Tyrice Taylor,Bog Walk High,1:56.36,,9.0,,,,,
Boys,Class 2,800 Meter Run,Finals,2,Daniel Cunningham,Calabar High,1:56.63,,7.0,,,,,
Boys,Class 2,800 Meter Run,Finals,3,Javier Brown,Jamaica College,1:57.03,,6.0,,,,,
Boys,Class 2,800 Meter Run,Finals,4,Marcus Hutchinson,Clarendon College,1:57.14,,5.0,,,,,
Boys,Class 2,800 Meter Run,Finals,5,J'Voughnn Blake,Jamaica College,1:57.38,,4.0,,,,,
Boys,Class 2,800 Meter Run,Finals,6,Giovouni Henry,Kingston College,1:57.60,,3.0,,,,,
Boys,Class 2,800 Meter Run,Finals,7,Assinie Wilson,Ferncourt High,1:58.81,,2.0,,,,,
Boys,Class 2,800 Meter Run,Finals,8,Rayon Campbell,Kingston College,1:59.89,,1.0,,,,,
Boys,Class 2,800 Meter Run,Finals,9,Jordan Anderson,Calabar High,1:59.94,,0.0,,,,,
Girls,Class 1,800 Meter Run,Finals,1,Charokee Young,Hydel High,2:07.10,,9.0,,,,,
Girls,Class 1,800 Meter Run,Finals,2,Chrissani May,Holmwood Technical High,2:07.73,,7.0,,,,,
Girls,Class 1,800 Meter Run,Finals,3,Brittney Campbell,Holmwood Technical High,2:08.56,,6.0,,,,,
Girls,Class 1,800 Meter Run,Finals,4,Kara Grant,Edwin Allen High,2:10.68,,5.0,,,,,
Girls,Class 1,800 Meter Run,Finals,5,Shanique Masters,Hydel High,2:15.19,,4.0,,,,,
Girls,Class 1,800 Meter Run,Finals,6,Tawana Allen,The Queens School,2:19.01,,3.0,,,,,
Girls,Class 1,800 Meter Run,Finals,7,Tameria Howell,St. Mary High,2:20.06,,2.0,,,,,
Girls,Class 1,800 Meter Run,Finals,8,Nadine Rose,Edwin Allen High,2:20.90,,1.0,,,,,
Boys,Class 1,800 Meter Run,Finals,1,Jauavney James,Steths,1:50.07,,9.0,,,,,
Boys,Class 1,800 Meter Run,Finals,2,Ken Reyes,Jamaica College,1:50.28,,7.0,,,,,
Boys,Class 1,800 Meter Run,Finals,3,Kimar Farquharson,Calabar High,1:50.81,,6.0,,,,,
Boys,Class 1,800 Meter Run,Finals,4,Dugion Blackman,Jamaica College,1:50.86,,5.0,,,,,
Boys,Class 1,800 Meter Run,Finals,5,Leon Clarke,St. Jago High,1:51.32,,4.0,,,,,
Boys,Class 1,800 Meter Run,Finals,6,Rushane Fullerton,Munro College,1:52.99,,3.0,,,,,
Boys,Class 1,800 Meter Run,Finals,7,Javon-taye Williams,Calabar High,1:54.90,,2.0,,,,,
Boys,Class 1,800 Meter Run,Finals,8,Tarees Rhoden,Kingston College,2:05.22,,1.0,,,,,
Boys,Class 1,Shot Put,Finals,1,Rasheeda Downer,Kingston College,18.38m,,9.0,,,,,
Boys,Class 1,Shot Put,Finals,2,Danree Delancey,Munro College,18.32m,,7.0,,,,,
Boys,Class 1,Shot Put,Finals,3,Courtney Lawrence,Petersfield High,18.21m,,6.0,,,,,
Boys,Class 1,Shot Put,Finals,4,Zico Campbell,Kingston College,18.08m,,5.0,,,,,
Boys,Class 1,Shot Put,Finals,5,Deandre Leith,Calabar High,17.80m,,4.0,,,,,
Boys,Class 1,Shot Put,Finals,6,Roje Stona,St. Jago High,17.52m,,3.0,,,,,
Boys,Class 1,Shot Put,Finals,7,Devar Clayton,Petersfield High,16.61m,,2.0,,,,,
Boys,Class 1,Shot Put,Finals,8,Moses Parkinson,Titchfield High,15.65m,,1.0,,,,,
Boys,Class 1,Shot Put,Finals,9,Nathan Reid,Cornwall College,15.60m,,0.0,,,,,
Boys,Class 1,Shot Put,Finals,10,Kai Chang,Calabar High,15.36m,,0.0,,,,,
Boys,Class 1,Shot Put,Finals,11,Travis Robinson,Jamaica College,13.28m,,0.0,,,,,
Boys,Class 1,Shot Put,Finals,12,Douglas Cyrus,Jamaica College,13.07m,,0.0,,,,,
Girls,Class 1,Long Jump,Finals,1,Susan Francis,Holmwood Technical High,6.20m,,9.0,0.6,,,,
Girls,Class 1,Long Jump,Finals,2,Annia Ashley,Edwin Allen High,5.91m,,7.0,-0.5,,,,
Girls,Class 1,Long Jump,Finals,3,Monief Heslop,Camperdown High,5.82m,,6.0,-1.2,,,,
Girls,Class 1,Long Jump,Finals,4,Peter-gay Mckenzie,Edwin Allen High,5.80m,,5.0,0.5,,,,
Girls,Class 1,Long Jump,Finals,5,Shamika Burton,Wolmer's Girls School,5.52m,,4.0,0.6,,,,
Girls,Class 1,Long Jump,Finals,6,Leone Farquharson,Campion College,5.47m,,3.0,-2.2,,,,
Girls,Class 1,Long Jump,Finals,7,Keneva Headley,Holmwood Technical High,5.46m,,2.0,1.2,,,,
Girls,Class 1,Long Jump,Finals,8,Breanyl Baker,Alpha,5.29m,,1.0,-1.1,,,,
Girls,Class 1,Long Jump,Finals,9,Kristina Davis,St. Andrew,5.12m,,0.0,,,,,
Girls,Class 1,Long Jump,Finals,10,Sankyaw Tulloch,St. Catherine High,5.11m,,0.0,,,,,
Girls,Class 1,Long Jump,Finals,11,Patricia Mclean,St. Andrew,5.09m,,0.0,,,,,
Girls,Class 1,Long Jump,Finals,12,Sanique Rose,Excelsior High,4.93m,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Finals,1,Alana Reid,Hydel High,24.78,,9.0,0.5,,,,
Girls,Class 4,200 Meter Dash,Finals,2,Mickayla Gardener,Wolmer's Girls School,25.14,,7.0,0.5,,,,
Girls,Class 4,200 Meter Dash,Finals,3,Asanneya Tomlin,St. Jago High,25.31,,6.0,0.5,,,,
Girls,Class 4,200 Meter Dash,Finals,4,Damoya Compass,Wolmer's Girls School,25.39,,5.0,0.5,,,,
Girls,Class 4,200 Meter Dash,Finals,5,Mikela Coombs,Excelsior High,25.45,,4.0,0.5,,,,
Girls,Class 4,200 Meter Dash,Finals,6,Carleta Bernard,Mount Alvernia High,25.63,,3.0,0.5,,,,
Girls,Class 4,200 Meter Dash,Finals,7,Aaliyah Foster,Mount Alvernia High,25.96,,2.0,0.5,,,,
Girls,Class 4,200 Meter Dash,Finals,8,Shanise Ellis,Manchester High,26.01,,1.0,0.5,,,,
Girls,Class 3,200 Meter Dash,Finals,1,Gabrielle Matthew,Hydel High,23.60,,9.0,-0.9,,,,
Girls,Class 3,200 Meter Dash,Finals,2,Tina Clayton,Edwin Allen High,23.71,,7.0,-0.9,,,,
Girls,Class 3,200 Meter Dash,Finals,3,Shenese Walker,Hydel High,24.19,,6.0,-0.9,,,,
Girls,Class 3,200 Meter Dash,Finals,4,Brianna Lyston,St. Jago High,24.41,,5.0,-0.9,,,,
Girls,Class 3,200 Meter Dash,Finals,5,Sashell Reid,St. Jago High,24.71,,4.0,-0.9,,,,
Girls,Class 3,200 Meter Dash,Finals,6,Shenequa Vassell,Mount Alvernia High,24.72,,3.0,-0.9,,,,
Girls,Class 3,200 Meter Dash,Finals,7,Asheika Smith,Manchester High,24.77,,2.0,-0.9,,,,
Girls,Class 3,200 Meter Dash,Finals,8,Salieci Myles,Edwin Allen High,27.98,,1.0,-0.9,,,,
Boys,Class 3,200 Meter Dash,Finals,1,Adrian Kerr,Kingston College,21.69R,,9.0,0.1,,,,
Boys,Class 3,200 Meter Dash,Finals,2,Bouwahjgie Nkrumie,Kingston College,21.74,,7.0,0.1,,,,
Boys,Class 3,200 Meter Dash,Finals,3,Lavoughn Douglas,Calabar High,22.52,,6.0,0.1,,,,
Boys,Class 3,200 Meter Dash,Finals,4,Roshane Mcleod,Steths,22.71,,5.0,0.1,,,,
Boys,Class 3,200 Meter Dash,Finals,5,Jalan Bennett,Camperdown High,22.85,,4.0,0.1,,,,
Boys,Class 3,200 Meter Dash,Finals,6,Elado Coltas,Calabar High,23.18,,3.0,0.1,,,,
Boys,Class 3,200 Meter Dash,Finals,7,Rashawn Campbell,Cornwall College,23.22,,2.0,0.1,,,,
Girls,Class 2,200 Meter Dash,Finals,1,Kevona Davis,Edwin Allen High,22.72R,,9.0,0.8,,,,
Girls,Class 2,200 Meter Dash,Finals,2,Kavia Francis,Manchester High,23.58,,7.0,0.8,,,,
Girls,Class 2,200 Meter Dash,Finals,3,Julien Alfred,St. Catherine High,23.74,,6.0,0.8,,,,
Girls,Class 2,200 Meter Dash,Finals,4,Selisa Palmer,Edwin Allen High,23.98,,5.0,0.8,,,,
Girls,Class 2,200 Meter Dash,Finals,5,Kishawna Wallace,Holmwood Technical High,24.10,,4.0,0.8,,,,
Girls,Class 2,200 Meter Dash,Finals,6,Krystal Sloley,Campion College,24.11,,3.0,0.8,,,,
Girls,Class 2,200 Meter Dash,Finals,7,Bridgette Campbel,St. Jago High,24.15,,2.0,0.8,,,,
Girls,Class 2,200 Meter Dash,Finals,8,Kimberly Baker,Holmwood Technical High,24.36,,1.0,0.8,,,,
Boys,Class 2,200 Meter Dash,Finals,1,Antonio Watson,Petersfield High,20.90,,9.0,1.2,,,,
Boys,Class 2,200 Meter Dash,Finals,2,Sachin Dennis,Steths,20.95,,7.0,1.2,,,,
Boys,Class 2,200 Meter Dash,Finals,3,Zidane Brown,Glenmuir High,21.14,,6.0,1.2,,,,
Boys,Class 2,200 Meter Dash,Finals,4,Javari Thomas,St. Jago High,21.14,,5.0,1.2,,,,
Boys,Class 2,200 Meter Dash,Finals,5,Andre Bent,William Knibb,21.44,,4.0,1.2,,,,
Boys,Class 2,200 Meter Dash,Finals,6,Daniel Chambers,St. Jago High,21.58,,3.0,1.2,,,,
Boys,Class 2,200 Meter Dash,Finals,7,Raheim Scott,Rusea's High,21.62,,2.0,1.2,,,,
Boys,Class 2,200 Meter Dash,Finals,--,Rajay Morris,Clarendon College,DQ,IAAF RULE 163.3A,0.0,,,,,
Boys,Class 1,High Jump,Finals,1,Lushane Wilson,St. Jago High,2.20m,,9.0,,,,,
Boys,Class 1,High Jump,Finals,2,Ricardo Clarke,Calabar High,2.10m,,7.0,,,,,
Boys,Class 1,High Jump,Finals,3,Louis Gordon,Kingston College,2.10m,,6.0,,,,,
Boys,Class 1,High Jump,Finals,4,Horatio Humphrey,Buff Bay High,2.05m,,5.0,,,,,
Boys,Class 1,High Jump,Finals,5,Damar Marshall,St. Jago High,2.00m,,4.0,,,,,
Boys,Class 1,High Jump,Finals,6,Kenakey Hanson,Wolmer's Boys School,2.00m,,3.0,,,,,
Boys,Class 1,High Jump,Finals,7,Jon-Michael Davis,Kingston College,2.00m,,2.0,,,,,
Boys,Class 1,High Jump,Finals,8,Andrew Betton,Calabar High,1.95m,,1.0,,,,,
Boys,Class 1,High Jump,Finals,9,Kadain Rope,Buff Bay High,1.95m,,0.0,,,,,
Boys,Class 1,High Jump,Finals,10,David Edmon,Wolmer's Boys School,1.90m,,0.0,,,,,
Boys,Class 1,High Jump,Finals,10,Malik Cunningham,Jamaica College,1.90m,,0.0,,,,,
Boys,Class 1,High Jump,Finals,10,Ajay Thompson,Steths,1.90m,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Finals,1,Ockera Myrie,Petersfield High,23.31,,9.0,1.3,,,,
Girls,Class 1,200 Meter Dash,Finals,2,Michae Harriott,Holmwood Technical High,23.37,,7.0,1.3,,,,
Girls,Class 1,200 Meter Dash,Finals,3,Kasheika Cameron,Edwin Allen High,23.39,,6.0,1.3,,,,
Girls,Class 1,200 Meter Dash,Finals,4,Fredricka Mckenzie,Edwin Allen High,23.81,,5.0,1.3,,,,
Girls,Class 1,200 Meter Dash,Finals,5,Amoi Brown,Vere Technical High,23.94,,3.5,1.3,,,,
Girls,Class 1,200 Meter Dash,Finals,5,Daszay Freeman,The Queens School,23.94,,3.5,1.3,,,,
Girls,Class 1,200 Meter Dash,Finals,7,Yanique Dayle,Hydel High,24.09,,2.0,1.3,,,,
Girls,Class 1,200 Meter Dash,Finals,8,Kadeja Campbell,Holmwood Technical High,24.49,,1.0,1.3,,,,
Boys,Class 1,200 Meter Dash,Finals,1,Christopher Taylor,Calabar High,20.35,,9.0,+0.0,,,,
Boys,Class 1,200 Meter Dash,Finals,2,Anthony Carpenter,Calabar High,20.92,,7.0,+0.0,,,,
Boys,Class 1,200 Meter Dash,Finals,3,Ryiem Robertson,Jamaica College,21.12,,6.0,+0.0,,,,
Boys,Class 1,200 Meter Dash,Finals,4,Xavier Nairne,Wolmer's Boys School,21.18,,5.0,+0.0,,,,
Boys,Class 1,200 Meter Dash,Finals,5,Kevon Stone,Petersfield High,21.32,,4.0,+0.0,,,,
Boys,Class 1,200 Meter Dash,Finals,6,Ramone Lindo,Vere Technical High,21.46,,3.0,+0.0,,,,
Boys,Class 1,200 Meter Dash,Finals,7,Danelson Mahautie,Campion College,21.55,,2.0,+0.0,,,,
Boys,Class 1,200 Meter Dash,Finals,8,Kimani Gardner,Excelsior High,21.99,,1.0,+0.0,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,1,Marney Mussenden,Rusea's High,31.93m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,2,Thaila Wilson,Vere Technical High,31.40m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,3,Ashanti Moore,Hydel High,31.14m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,4,Maricia Spence,Holmwood Technical High,31.03m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,5,Jodian Dennis,Clarendon College,30.05m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,6,Shannel Waite,Merlene Ottey High,26.72m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,7,Seana'kaye Wright,Excelsior High,26.31m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,8,Peter-gay Mckenzie,Edwin Allen High,25.66m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,9,Corsella Cameron,Tacius Golding High,23.95m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,10,Jamila Alexander,Mannings High,20.96m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,11,Beyonce Sinclair,St. Hugh's High,19.57m,,0.0,,,,,
Girls,Open,Javelin Throw Heptathlon,Finals,12,Tiana Wilson,Mount Alvernia High,17.53m,,0.0,,,,,
Girls,Open,3000 Meter Run,Finals,1,Monifa Green,Hydel High,10:33.01,,9.0,,,,,
Girls,Open,3000 Meter Run,Finals,2,Samantha Pryce,Holmwood Technical High,10:33.62,,7.0,,,,,
Girls,Open,3000 Meter Run,Finals,3,Britnie Dixon,Vere Technical High,10:40.02,,6.0,,,,,
Girls,Open,3000 Meter Run,Finals,4,Kayan Green,Edwin Allen High,10:46.98,,5.0,,,,,
Girls,Open,3000 Meter Run,Finals,5,Megan Thompson,Holmwood Technical High,10:59.70,,4.0,,,,,
Girls,Open,3000 Meter Run,Finals,6,Jhenell Weathers,Bellefield High,11:00.06,,3.0,,,,,
Girls,Open,3000 Meter Run,Finals,7,Jeima Davis,Edwin Allen High,11:01.19,,2.0,,,,,
Girls,Open,3000 Meter Run,Finals,8,Rushell Johnson,St. Jago High,11:08.26,,1.0,,,,,
Girls,Open,3000 Meter Run,Finals,9,Jodian Campbell,Hydel High,11:08.68,,0.0,,,,,
Girls,Open,3000 Meter Run,Finals,10,Jameaka Mannings,St. Jago High,11:18.84,,0.0,,,,,
Girls,Open,3000 Meter Run,Finals,11,Zoey-ann Wint,Manchester High,11:28.57,,0.0,,,,,
Girls,Open,3000 Meter Run,Finals,12,Shenell Whyte,Maggotty High,11:56.64,,0.0,,,,,
